data,hora,local,evento,link,url
18/02/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60348,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
19/02/2021,17h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60387,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
23/02/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60395,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
23/02/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60396,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
24/02/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60430,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
24/02/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60429,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
25/02/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60431,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
25/02/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60432,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
25/02/2021,22h25,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60444,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
26/02/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60445,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=11
26/02/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60446,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
02/03/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60452,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
02/03/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60451,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
02/03/2021,21h09,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60482,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
03/03/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60485,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
03/03/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60484,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
04/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60497,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
04/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60495,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
08/03/2021,17h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60508,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
08/03/2021,18h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60506,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
09/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60526,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
09/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60527,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
09/03/2021,18h27,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60536,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
09/03/2021,22h39,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60556,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
10/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60558,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
10/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60557,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
10/03/2021,16h43,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60570,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
10/03/2021,21h46,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60575,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
11/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60577,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
11/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60576,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12
11/03/2021,17h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60596,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
15/03/2021,10h00,PLENÁRIO,SESSÃO SOLENE,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24468,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
16/03/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60613,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
16/03/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60612,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
16/03/2021,20h31,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60660,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
17/03/2021,10h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24473,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
17/03/2021,Após a Sessão do Congresso Nacional,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60663,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
17/03/2021,16h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24474,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
17/03/2021,19h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24475,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
18/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60690,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
18/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60691,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
23/03/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60707,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
23/03/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60705,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
24/03/2021,15h30,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60773,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
25/03/2021,15h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24486,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
25/03/2021,18h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24487,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
30/03/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60832,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
30/03/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60833,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
31/03/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60858,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
31/03/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60859,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13
31/03/2021,15h19,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60868,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
06/04/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/60912,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
06/04/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60913,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
06/04/2021,19h26,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60934,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
07/04/2021,12h55,PLENÁRIO,breves Comunicados,https://www.camara.leg.br/evento-legislativo/60939,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
07/04/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/60937,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
08/04/2021,10h00,PLENÁRIO,Sessão Extraordinária - Comissão Geral (virtual),https://www.camara.leg.br/evento-legislativo/60961,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
13/04/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61008,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
13/04/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61009,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
14/04/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61038,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
14/04/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61039,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
15/04/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61058,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
15/04/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61059,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
19/04/2021,10h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24519,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
19/04/2021,16h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24520,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
19/04/2021,19h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24521,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
20/04/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61105,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
20/04/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61106,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
20/04/2021,20h08,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61136,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
22/04/2021,08h30,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61138,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=14
22/04/2021,09h30,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61137,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
27/04/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61161,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
27/04/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61160,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
28/04/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61224,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
28/04/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61223,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
29/04/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61258,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
29/04/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61259,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
29/04/2021,16h41,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61270,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
04/05/2021,10h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24535,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
04/05/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61351,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
04/05/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61352,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
04/05/2021,16h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24536,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
04/05/2021,19h00,PLENÁRIO,SESSÃO DELIBERATIVA REMOTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24537,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
05/05/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61366,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
05/05/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/61292,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
05/05/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/61291,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=15
