link,id_option,nome_option
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725,31214,MPV 934/20 - Destaque 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725,31213,MPV 934/20 - Destaque 6
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725,31192,MPV 925/20 - Sub Subst - Subemenda Substitutiva oferecida à Medida Provisória nº 925/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725,31191,"MPV 925/20 - Par Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725,31190,"MPV 925/20 - Vot Par Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59732,31341,Eleição para 4º Suplente de Secretário da Mesa (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59732,31340,Eleição para 3º Secretário da Mesa (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31393,MSC 245/2012 - PDL 32/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31379,MPV 925/20 - Destaque 15
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31378,MPV 925/20 - Destaque 14
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31376,MPV 925/20 - Destaque 10
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31375,MPV 925/20 - Destaque 11 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31374,MPV 925/20 - Destaque 13
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31372,MPV 925/20 - Destaque 8 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31371,MPV 925/20 - Destaque 9
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31359,PL 1389/20 - Subst SF - Substitutivo do Senado Federal oferecido Projeto de Lei nº 1389/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31357,PL 1389/20 - Inicial
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31356,MPV 925/20 - Destaque 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733,31355,MPV 925/20 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31498,"PL 1444/2020 - Emd Plen Subst Rejeit - Votação das Emendas de Plenário ao Substitutivo com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31497,PL 1552/20 - DTQ 3
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31495,PDL 316/2020 - Subst - Substitutivo oferecido ao Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo nº 316/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31483,MPV 975/20 - DTQ 11
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31481,PL 1444/20 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31479,MPV 975/20 - DTQ 9
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31478,PL 1552/20 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31449,PL 1552/20 - Subst - Substitutivo oferecido ao Projeto de Lei nº 1552/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31438,PL 1444/20 - Subst - Substitutivo oferecido ao Projeto de Lei nº 1444/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31428,MPV 975/20 - DTQ 4
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31426,MPV 975/20 - DTQ 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31424,MPV 975/20 - DTQ 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31419,MPV 975/20 - Sub Subst - Subemenda Substitutiva oferecida (à/ao) Medida Provisória nº 975/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31418,"MPV 975/20 - Par Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002 (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737,31417,"MPV 975/20 - Par Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31607,MPV 926/2020 - Dest 8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31606,MPV 926/2020 - Dest 7 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31605,MPV 926/2020 - Dest 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31604,MPV 926/2020 - Dest 5 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31603,MPV 926/2020 - Dest 3 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31602,MPV 926/2020 - Dest 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31601,MPV 926/2020 - Dest 4 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31598,MPV 926/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31593,MPV 926/2020 - PLV
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31591,MPV 926/2020 - Não Atendim
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31590,MPV 926/2020 - Mista Atendim
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31572,PL 3058/2020 - Inicial
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739,31514,PL 1826/2020 - Emen Aprova (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31681,PL 1581/20 - Destaque nº 13
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31680,PL 2500/20 - Destaque nº 2
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31677,PL 2801/20 - Subemenda substitutiva oferecida ao Projeto de Lei nº 2801/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31676,PL 2801/20 - Recurso contra parecer terminativo à Emenda nº 3 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31666,PL 1581/20 - Destaque nº 9
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31665,PL 1581/20 - Destaque nº 8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31663,PL 1581/20 - Destaque nº 7
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31636,PL 2500/20 - Substitutivo apresentado ao PL 2500/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31628,PL 1581/20 - Destaque nº 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31623,PL 1581/2020 - Emendas Rej
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31622,PL 1581/2020 - Emendas Aprov
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757,31621,PL 1581/20 - Substitutivo apresentado ao PL 1581/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59762,31748,PL 2824/20 - Destaque 13
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59762,31719,"PDC 1158/18 - Projeto de Decreto Legislativo de Acordos, tratados ou atos internacionais nº 1158/2018"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59762,31694,PL 2824/20 - Sub Substitutiva - Subemenda Substitutiva oferecida ao Projeto de Lei nº 2824/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59762,31693,PL 2824/20 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31827,MPV 986/2020 - Destaque nº 01
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31826,PL 735/2020 - Substitutivo - Substitutivo oferecido (à/ao) Projeto de Lei nº 735/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31803,MPV 986/2020 - Medida Provisória nº 986/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31801,"MPV 986/2020 - Emd Com/Plen Aprov - Votação das Emendas de Plenário com parecer pela aprovação , ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31798,MPV 986/2020 - Substitutivo - PLV oferecido (à/ao) Medida Provisória nº 986/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31784,"PL 795/2020 - Emd Plen Rejeit - Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31782,PL 795/2020 - Substitutivo oferecido (à/ao) Projeto de Lei nº 795/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31773,"PL 735/2020 - Emd rejei Plen Subst - Votação das Emendas de Plenário ao Substitutivo com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31762,PL 4731/19 - Subemenda - Subemenda Substitutiva oferecida ao Projeto de Lei nº 4731/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31761,PL 4731/19 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772,31760,PL 4731/19 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778,31892,PEC 15/2015 - DTQ 1 - Destaque nº 1 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778,31886,PEC 15/2015 - DTQ 4 - Destaque nº 4 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778,31885,PEC 15/2015 - DTQ 2 - Destaque nº 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778,31840,PEC 15/2015 - Votação do 2º turno (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778,31839,PEC 15/2015 - 1º turno PEC nº 15/2015 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31933,MPV 938/20 - Destaque nº 12
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31928,MPV 942/20 - Medida Provisória nº 942/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31922,"MPV 942/20 - Par Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31921,"MPV 942/20 - Par Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31904,MPV 938/20 - PLV oferecido à Medida Provisória nº 938/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31902,"MPV 938/20 - Par Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782,31901,"MPV 938/20 - Par Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32138,MPV 948/20 - Destaque 8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32133,MPV 948/20 - Destaque 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32132,MPV 948/20 - Destaque 4
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32122,MPV 948/20 - Destaque 3 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32119,MPV 986/20 - PLV - Projeto de Lei de Conversão da Medida Provisória nº 986/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32113,MPV 944/20 - Destaque 7
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32102,"MPV 944/20 - E SF Aprov - Votação das Emendas do Senado Federal com parecer pela aprovação , ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,32060,REQ 1628/20 - Requerimento de Urgência (Art. 155 do RICD) nº 1628/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31997,MPV 948/20 - Medida Provisória nº 948/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31994,MPV 948/20 - PLV - Projeto de Lei de Conversão da Medida Provisória nº 948/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31958,"MPV 944/20 - E SF PLV Rejeit - Votação das Emendas do Senado Federal ao Projeto de Lei de Conversão com parecer pela rejeição, ressalvados os destaques (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31948,REQ 1575/20 - Requerimento de Urgência (Art. 155 do RICD) nº 1575/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31947,REQ 1228/20 - Requerimento de Urgência (Art. 155 do RICD) nº 1228/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799,31946,REQ 2996/19 - Requerimento de Urgência (Art. 155 do RICD) nº 2996/2019 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32234,MPV 945/20 - Destaque 16 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32222,MPV 945/20 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32220,MPV 945/20 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32199,MPV 945/20 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32198,MPV 945/20 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32157,"MPV 945/20 - E P PLV Rejeit - Votação das Emendas de Plenário ao Projeto de Lei de Conversão com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32155,MPV 945/20 - PLV - Projeto de Lei de Convresão da Medida Provisória nº 945/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32152,"MPV 945/20 - P C M N Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002 (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810,32151,"MPV 945/20 - P C M Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002 (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32305,MPV 945/20 - Destaque 9 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32303,MPV 946/20 - Destaque 15 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32302,MPV 946/20 - Destaque 14
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32300,MPV 946/20 - Destaque 12
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32297,MPV 945/20 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32293,MPV 945/20 - Destaque 13 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32292,MPV 945/20 - Destaque 12 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32291,MPV 945/20 - Destaque 11 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32288,MPV 946/20 - Destaque 10 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32283,MPV 945/20 - Destaque 8 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32272,MPV 946/20 - Destaque 2
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32271,MPV 945/20 - Destaque 3 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32270,"PL 2424/20 - E P Rejeit - Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32268,MPV 945/20 - Destaque 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32261,PL 2424/20 - Projeto de Lei nº 2424/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32252,MPV 946/20 - Subemenda Substitutiva oferecida à Medida Provisória nº 946/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32251,"MPV 946/20 - P C M N Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32250,"MPV 946/20 - P C M Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32242,MPV 941/20 - MP - Medida Provisória nº 941/20
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32238,"MPV 941/20 - P C M N Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812,32237,"MPV 941/20 - P C M Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59819,32425,PL 2810/2020 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59819,32423,PL 2810/2020 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59819,32419,MPV 946/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59819,32407,PL 2810/2020 - Substitutivo - Substitutivo oferecido (à/ao) Projeto de Lei nº 2810/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32598,PL 2068/2020 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32597,PL 2068/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32570,REQ 2043/2020 - Requerimento de Urgência nº 2043/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32563,REQ 2022/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2022/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32562,REQ 1768/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 1768/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32561,REQ 2069/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2069/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32548,REQ 1722/2020 => PL 2077/2019 - Requerimento de Urgência (Art. 155 do RICD) nº 1722/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32543,MPV 950/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32497,REQ 1854/20 - Requerimento de Urgência (Art. 155 do RICD) nº 1854/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823,32484,PL 2068/2020 - Substitutivo - Substitutivo oferecido (à/ao) Projeto de Lei nº 2068/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32765,MPV 983/2020 - Destaque 8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32764,MPV 983/2020 - Destaque 7 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32763,MPV 983/2020 - ReqVot - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32762,MPV 983/2020 - Destaque 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32761,MPV 983/2020 - Destaque 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32760,MPV 983/2020 - Destaque 4
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32759,MPV 983/2020 - Destaque 2
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32758,MPV 983/2020 - Destaque 3
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32622,MPV 983/2020 - Subemenda - Subemenda Substitutiva oferecida (à/ao) Medida Provisória nº 983/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32621,"MPV 983/2020 - Par Com Mista Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829,32620,"MPV 983/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59838,32859,REQ 1971/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 1971/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59838,32858,REQ 971/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 971/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,33111,MPV 958/2020 - DTQ12
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,33110,MPV 958/2020 - DTQ 10
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,33108,MPV 958/2020 - DTQ13
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,33096,MPV 958/2020 -DTQ3
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,33095,MPV 958/2020 -DTQ4
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,32994,PL 3364/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,32978,MPV 958/2020 - PLV
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,32976,"MPV 958/2020 - Par Com Mista Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846,32975,"MPV 958/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33236,MPV 959/2020 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33234,MPV 959/2020 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33233,MPV 959/2020 - DTQ14
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33229,MPV 959/2020 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33225,MPV 959/2020 - DTQ 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33224,MPV 959/2020 - DTQ 6
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33222,MPV 959/2020 - DTQ 4 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33215,MPV 959/2020 - Subemenda - Subemenda Substitutiva oferecida (à/ao) Medida Provisória nº 959/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33213,"MPV 959/2020 - Par Com Mista Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33212,"MPV 959/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888,33188,PL 5919/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59889,33244,PL 5919/2019 - Substitutivo - Substitutivo oferecido (à/ao) Projeto de Lei nº 5919/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59889,33243,PL 5919/2019 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59889,33239,PL 5919/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33378,PL 5977/19 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33372,MPV 960/20 - Destaque nº 1 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33369,MPV 960/20 - Substitutivo oferecido à MPV 960/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33368,"MPV 960/20 - Par Com Mista Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33367,"MPV 960/20 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33365,PL 3932/20 - Substitutivo oferecido ao PL 3932/20
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33363,PL 6229/05 - Destaque nº 12
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33357,PL 6229/05 - Destaque nº 11
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894,33356,PL 6229/05 - Destaque nº 10
